cl_target,reg_target,path
1,3.0,-0.09787000715732574__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev969;1.png
1,3.0,-0.09798361361026764__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev624;1.png
1,3.0,-0.09799809753894806__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev692;1.png
1,3.0,-0.09817755967378616__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev860;1.png
1,3.0,-0.098566934466362__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev277;1.png
1,3.0,-0.0986846461892128__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev108;1.png
1,30.0,-0.09980560094118118__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev527;1.png
1,3.0,-0.10008778423070908__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev833;1.png
1,3.0,-0.10094071179628372__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev733;1.png
1,30.0,-0.10097147524356842__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev139;1.png
1,30.0,-0.10164398699998856__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev550;1.png
1,3.0,-0.10172077268362045__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev718;1.png
1,3.0,-0.10191043466329575__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev832;1.png
1,10.0,-0.10223771631717682__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev488;1.png
1,30.0,-0.10342252999544144__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev637;1.png
1,30.0,-0.1052752286195755__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev148;1.png
1,10.0,-0.1054483950138092__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev436;1.png
1,3.0,-0.10544870048761368__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev852;1.png
1,30.0,-0.10546883940696716__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev929;1.png
1,30.0,-0.10598108172416687__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev398;1.png
1,10.0,-0.10599891096353531__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev541;1.png
1,10.0,-0.10778865963220596__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev370;1.png
1,30.0,-0.10791990906000137__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev345;1.png
1,10.0,-0.10805429518222809__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev829;1.png
1,30.0,-0.10897957533597946__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev546;1.png
1,3.0,-0.10965058952569962__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev868;1.png
1,30.0,-0.11008158326148987__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev431;1.png
1,3.0,-0.11156205087900162__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev961;1.png
1,3.0,-0.1118229553103447__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev241;1.png
1,30.0,-0.11276783049106598__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev967;1.png
1,30.0,-0.11322146654129028__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev670;1.png
1,10.0,-0.11327622085809708__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev717;1.png
1,10.0,-0.11364765465259552__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev826;1.png
1,3.0,-0.11399731785058975__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev997;1.png
1,10.0,-0.11448643356561661__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev762;1.png
1,3.0,-0.1145659014582634__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev621;1.png
1,30.0,-0.11463228613138199__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev677;1.png
1,10.0,-0.11475037038326263__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev164;1.png
1,3.0,-0.11498498171567917__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev427;1.png
1,30.0,-0.1153913214802742__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev499;1.png
1,3.0,-0.1155078262090683__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev148;1.png
1,10.0,-0.11555774509906769__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev820;1.png
1,3.0,-0.11584407091140747__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev992;1.png
1,30.0,-0.11645383387804031__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev224;1.png
1,3.0,-0.11649904400110245__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev365;1.png
1,30.0,-0.11654774099588394__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev963;1.png
1,10.0,-0.11655639857053757__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev455;1.png
1,30.0,-0.11659988015890121__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev651;1.png
1,10.0,-0.1169259250164032__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev404;1.png
1,10.0,-0.11697277426719666__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev500;1.png
1,30.0,-0.11749668419361115__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev246;1.png
1,30.0,-0.11854175478219986__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev203;1.png
1,10.0,-0.11916520446538925__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev722;1.png
1,10.0,-0.1204347014427185__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev969;1.png
1,3.0,-0.12135448306798935__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev731;1.png
1,10.0,-0.12181612849235535__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev799;1.png
1,30.0,-0.12191126495599747__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev153;1.png
1,30.0,-0.12288358807563782__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev833;1.png
1,3.0,-0.12303519994020462__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev232;1.png
1,3.0,-0.12309888750314713__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev329;1.png
1,30.0,-0.12385290116071701__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev488;1.png
1,3.0,-0.12391281127929688__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev701;1.png
1,10.0,-0.12597469985485077__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev987;1.png
1,3.0,-0.12684054672718048__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev888;1.png
1,3.0,-0.1272052824497223__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev809;1.png
1,30.0,-0.12727762758731842__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev811;1.png
1,30.0,-0.12775027751922607__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev463;1.png
1,10.0,-0.12795788049697876__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev586;1.png
1,10.0,-0.1283692717552185__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev777;1.png
1,30.0,-0.12878866493701935__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev165;1.png
1,3.0,-0.13046391308307648__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev686;1.png
1,10.0,-0.131846085190773__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev801;1.png
1,10.0,-0.13216213881969452__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev229;1.png
1,3.0,-0.13217665255069733__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev466;1.png
1,3.0,-0.13227000832557678__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev809;1.png
1,10.0,-0.13249313831329346__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev939;1.png
1,30.0,-0.13289333879947662__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev560;1.png
1,30.0,-0.13303272426128387__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev205;1.png
1,3.0,-0.1331162452697754__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev319;1.png
1,30.0,-0.13355675339698792__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev655;1.png
1,10.0,-0.13403986394405365__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev455;1.png
1,3.0,-0.13411498069763184__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev591;1.png
1,3.0,-0.13561300933361053__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev253;1.png
1,30.0,-0.1357973963022232__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev661;1.png
1,3.0,-0.13622289896011353__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev832;1.png
1,3.0,-0.13684293627738953__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev982;1.png
1,10.0,-0.1372257024049759__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev181;1.png
1,3.0,-0.1373714953660965__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev911;1.png
1,3.0,-0.13757403194904327__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev449;1.png
1,10.0,-0.1376522332429886__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev528;1.png
1,10.0,-0.13836351037025452__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev378;1.png
1,30.0,-0.13889212906360626__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev975;1.png
1,10.0,-0.13950330018997192__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev761;1.png
1,3.0,-0.13984787464141846__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev916;1.png
1,10.0,-0.14038871228694916__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev501;1.png
1,30.0,-0.14083822071552277__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev246;1.png
1,3.0,-0.14092543721199036__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev837;1.png
1,10.0,-0.14125575125217438__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev995;1.png
1,3.0,-0.14134028553962708__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev721;1.png
1,10.0,-0.14176082611083984__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev840;1.png
1,30.0,-0.1419249027967453__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev717;1.png
1,10.0,-0.14241307973861694__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev887;1.png
1,10.0,-0.14412821829319__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev138;1.png
1,30.0,-0.14413274824619293__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev500;1.png
1,30.0,-0.1442839652299881__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev97;1.png
1,10.0,-0.14483177661895752__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev664;1.png
1,10.0,-0.14537662267684937__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev471;1.png
1,30.0,-0.14620153605937958__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev970;1.png
1,10.0,-0.1475621461868286__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev602;1.png
1,10.0,-0.14781658351421356__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev325;1.png
1,10.0,-0.14798203110694885__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev252;1.png
1,10.0,-0.14821946620941162__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev122;1.png
1,3.0,-0.1486636996269226__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev138;1.png
1,3.0,-0.14873115718364716__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev995;1.png
1,10.0,-0.14878295361995697__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev490;1.png
1,10.0,-0.14898695051670074__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev864;1.png
1,3.0,-0.1496601402759552__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev419;1.png
1,3.0,-0.1498812884092331__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev765;1.png
1,30.0,-0.1499718278646469__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev998;1.png
1,10.0,-0.1504369080066681__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev748;1.png
1,30.0,-0.1507520079612732__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev231;1.png
1,10.0,-0.1509172022342682__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev244;1.png
1,10.0,-0.15194863080978394__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev895;1.png
1,10.0,-0.15220560133457184__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev243;1.png
1,10.0,-0.1522534191608429__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev997;1.png
1,3.0,-0.1526259034872055__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev387;1.png
1,30.0,-0.15281711518764496__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev718;1.png
1,3.0,-0.15358777344226837__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev291;1.png
1,10.0,-0.15384671092033386__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev318;1.png
1,3.0,-0.15491923689842224__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev862;1.png
1,3.0,-0.155547633767128__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev680;1.png
1,10.0,-0.15560458600521088__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev317;1.png
1,10.0,-0.15595784783363342__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev496;1.png
1,3.0,-0.15723122656345367__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev204;1.png
1,3.0,-0.15769949555397034__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev246;1.png
1,30.0,-0.15882962942123413__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev821;1.png
1,10.0,-0.16147655248641968__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev663;1.png
1,10.0,-0.16173143684864044__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev925;1.png
1,30.0,-0.161780446767807__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev179;1.png
1,3.0,-0.16216543316841125__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev290;1.png
1,10.0,-0.16221313178539276__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev736;1.png
1,10.0,-0.1622578650712967__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev116;1.png
1,10.0,-0.16283327341079712__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev426;1.png
1,10.0,-0.1633453071117401__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev258;1.png
1,3.0,-0.16337807476520538__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev352;1.png
1,10.0,-0.16369692981243134__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev419;1.png
1,3.0,-0.1637367606163025__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev534;1.png
1,10.0,-0.16389848291873932__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev766;1.png
1,10.0,-0.16400451958179474__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev794;1.png
1,30.0,-0.16413354873657227__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev577;1.png
1,3.0,-0.165685772895813__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev333;1.png
1,3.0,-0.16665856540203094__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev192;1.png
1,3.0,-0.1672472208738327__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev220;1.png
1,3.0,-0.1676405519247055__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev760;1.png
1,3.0,-0.16849713027477264__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev283;1.png
1,30.0,-0.16851334273815155__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev790;1.png
1,10.0,-0.16860738396644592__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev332;1.png
1,3.0,-0.16873978078365326__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev323;1.png
1,3.0,-0.16947013139724731__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev277;1.png
1,3.0,-0.1697567105293274__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev920;1.png
1,3.0,-0.16987735033035278__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev780;1.png
1,10.0,-0.17051728069782257__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev465;1.png
1,10.0,-0.17102612555027008__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev518;1.png
1,10.0,-0.17121852934360504__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev473;1.png
1,10.0,-0.17128600180149078__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev613;1.png
1,30.0,-0.1712927669286728__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev668;1.png
1,3.0,-0.17172281444072723__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev170;1.png
1,3.0,-0.1722731590270996__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev681;1.png
1,30.0,-0.17323197424411774__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev959;1.png
1,3.0,-0.17474554479122162__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev275;1.png
1,3.0,-0.1748342663049698__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev567;1.png
1,3.0,-0.1749117225408554__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev428;1.png
1,10.0,-0.17567677795886993__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev774;1.png
1,3.0,-0.17582987248897552__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev990;1.png
1,30.0,-0.1769644021987915__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev168;1.png
1,10.0,-0.17728446424007416__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev110;1.png
1,3.0,-0.17728570103645325__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev964;1.png
1,10.0,-0.17798255383968353__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev598;1.png
1,30.0,-0.1780158132314682__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev164;1.png
1,30.0,-0.17824511229991913__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev650;1.png
1,10.0,-0.1782626211643219__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev268;1.png
1,30.0,-0.1785314530134201__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev202;1.png
1,30.0,-0.17865149676799774__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev989;1.png
1,30.0,-0.17927737534046173__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev673;1.png
1,10.0,-0.17940430343151093__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev393;1.png
1,3.0,-0.17984658479690552__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev570;1.png
1,10.0,-0.18016959726810455__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev398;1.png
1,10.0,-0.18020492792129517__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev840;1.png
1,10.0,-0.180917426943779__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev233;1.png
1,3.0,-0.181868776679039__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev529;1.png
1,10.0,-0.18248403072357178__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev680;1.png
1,3.0,-0.18350854516029358__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev500;1.png
1,10.0,-0.1835143119096756__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev324;1.png
1,3.0,-0.18370532989501953__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev668;1.png
1,10.0,-0.1851186752319336__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev476;1.png
1,30.0,-0.1851978898048401__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev869;1.png
1,30.0,-0.18530085682868958__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev598;1.png
1,10.0,-0.18545234203338623__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev500;1.png
1,30.0,-0.18604764342308044__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev298;1.png
1,10.0,-0.18687796592712402__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev238;1.png
1,10.0,-0.1874082237482071__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev817;1.png
1,30.0,-0.18785645067691803__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev880;1.png
